session,dialog_id,utterance_id,text,emotion
Session4,Ses04F_script02_1,Ses04F_script02_1_M029,I don't get it.  The first time we came here to see it you said it was the best night of your life and last year I remember distinctly you were so excited to get here.  You stubbed your toe rushing me out the door and didn't even notice until we were in the car.,frustration
Session4,Ses04F_script02_1,Ses04F_script02_1_M030,We weren't in a good spot.,frustration
Session4,Ses04F_script02_1,Ses04F_script02_1_M031,We just weren't in a good spot.  This is a much better spot.,anger
Session4,Ses04F_script02_1,Ses04F_script02_1_M032,"I've got good instincts for these things.  Look there. What's that.  Is that?  Is that, is that-no it's just seaweed isn't it.",happiness
Session4,Ses04F_script02_1,Ses04F_script02_1_M033,"Ah, man this is great.  I wouldn't miss this for anything.  I mean think about this.  I know you're not interested but just think about this for a minute.",happiness
Session4,Ses04F_script02_1,Ses04F_script02_1_M034,Out there someplace there's this huge mass of silver fish heading this way.  They don't know why.  We don't know why.  It wasn't a decision.  They didn't take a vote.,happiness
Session4,Ses04F_script02_1,Ses04F_script02_1_M035,No one sent them a map or an invitation.  Just some little instinctual time release firecracker went off in their little bodies and all as one. They turned and formed a line as long as the California coast and started swimming.,happiness
Session4,Ses04F_script02_1,Ses04F_script02_1_M036,They're swimming right now as if that's the only thing that matters.,happiness
Session4,Ses04F_script02_1,Ses04F_script02_1_M037,It's single mindedness with no mind.  Urgency that's pure urge.,happiness
Session4,Ses04F_script02_1,Ses04F_script02_1_M038,They don't know what drives them.  They don't give it a name or ask question.  They just turn as one and start the swim that brings them here to this place,happiness
Session4,Ses04F_script02_1,Ses04F_script02_1_M039,where we stand for massive celebration of sex and death.,happiness
Session4,Ses04F_script02_1,Ses04F_script02_1_M040,"Ah, I'm giving myself goose bumps.  All my hairs are popping up.",happiness
Session4,Ses04M_script03_2,Ses04M_script03_2_F000,That was the first time you ever hit me.,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_F001,"The manager came in and found us rolling about on the floor, biting and scratching like panthers.  Oh, dear.",happiness
Session4,Ses04M_script03_2,Ses04M_script03_2_F002,"How ridiculous.  How utterly, utterly ridiculous.",happiness
Session4,Ses04M_script03_2,Ses04M_script03_2_F003,And very much sillier.,happiness
Session4,Ses04M_script03_2,Ses04M_script03_2_F006,Not at all.  It was very pretty.  I still have it and I wear it often.,happiness
Session4,Ses04M_script03_2,Ses04M_script03_2_F008,"Just a little, perhaps, nothing serious.",happiness
Session4,Ses04M_script03_2,Ses04M_script03_2_F009,Let him kiss you.,neutral
Session4,Ses04M_script03_2,Ses04M_script03_2_F010,What of it?,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_F012,"If you hadn't been so nosey, you never would have known a thing about it.",frustration
Session4,Ses04M_script03_2,Ses04M_script03_2_F013,"Oh, dear.  I'm bored with this conversation.",frustration
Session4,Ses04M_script03_2,Ses04M_script03_2_F014,"No, thanks.",anger
Session4,Ses04M_script03_2,Ses04M_script03_2_F015,I don't see why you want it.  You've already had two glasses.,frustration
Session4,Ses04M_script03_2,Ses04M_script03_2_F016,It seems so silly to go on and on and on with such a thing.,frustration
Session4,Ses04M_script03_2,Ses04M_script03_2_F017,It's become a habit with you.,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_F018,"Oh, don't be so stupid.",frustration
Session4,Ses04M_script03_2,Ses04M_script03_2_F019,What?,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_F020,"No, just making myself fascinating for you",frustration
Session4,Ses04M_script03_2,Ses04M_script03_2_F022,"Oh, no, it isn't.",anger
Session4,Ses04M_script03_2,Ses04M_script03_2_F023,"Oh, be quiet.",anger
Session4,Ses04M_script03_2,Ses04M_script03_2_F024,It's a pity you didn't- It's a pity you didn't have more brandy.,neutral
Session4,Ses04M_script03_2,Ses04M_script03_2_F025,It doesn't seem to have worked such wonders with you.,frustration
Session4,Ses04M_script03_2,Ses04M_script03_2_F026,"Adders don't snap, they sting.",anger
Session4,Ses04M_script03_2,Ses04M_script03_2_F027,They sting.,frustration
Session4,Ses04M_script03_2,Ses04M_script03_2_F028,I don't care.  Do you understand?  I don't care.  I don't mind if they bark and roll about like hoops.,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_F029,"Yes, I did, quite a lot.",anger
Session4,Ses04M_script03_2,Ses04M_script03_2_F030,Mind your own business.,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_F031,You're quite insufferable.  I expected it's because you're drunk.,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_F032,You always had a weak head.,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_F033,"On the contrary, a child of two could get violently drunk on only one glass of brandy.",anger
Session4,Ses04M_script03_2,Ses04M_script03_2_F034,"Oh, shut up.",anger
Session4,Ses04M_script03_2,Ses04M_script03_2_F035,"Not very funny, dear.  You'd better have some more brandy.",anger
Session4,Ses04M_script03_2,Ses04M_script03_2_F036,Why?,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_F037,There aren't any people upstairs.  It's a photographer's studio.,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_F039,"Turn it on again, please.",anger
Session4,Ses04M_script03_2,Ses04M_script03_2_F040,"Very well, if you insist on being boorish and idiotic.",anger
Session4,Ses04M_script03_2,Ses04M_script03_2_F041,Go away.  Go away.  I hate you.,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_F042,You are far too temperamental.  Try to control yourself.,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_F043,We swapped. Listen.,neutral
Session4,Ses04M_script03_2,Ses04M_script03_2_F044,"Listen, indeed.  I am sick and tired of listening to you, you damn sadistic bully.",anger
Session4,Ses04M_script03_2,Ses04M_script03_2_F045,Stop.,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_F046,Stop.  I hate you.  Do you hear me? You're conceited and overbearing and utterly impossible.,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_F047,"This is the end.  Do you understand, the end?  Finally and forever.",anger
Session4,Ses04M_script03_2,Ses04M_script03_2_F048,"Oh, yes, I am.",anger
Session4,Ses04M_script03_2,Ses04M_script03_2_F049,"Let go of me.  You're a cruel fiend and I hate and loath you.  Thank God, I discovered in time what you're really like.",anger
Session4,Ses04M_script03_2,Ses04M_script03_2_F050,Marry you again? Huh.,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_F051,"Never, never, never.  I'd rather die in torment. Beast brute.",anger
Session4,Ses04M_script03_2,Ses04M_script03_2_F052,Swine.,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_M001,I didn't hit you very hard.,neutral
Session4,Ses04M_script03_2,Ses04M_script03_2_M004,"As a matter of fact, the real cause of that row was Peter Burden.",frustration
Session4,Ses04M_script03_2,Ses04M_script03_2_M005,I knew nothing of the sort.  You took presents from him.,frustration
Session4,Ses04M_script03_2,Ses04M_script03_2_M007,You went out of your way to torture me over Peter Burden.,frustration
Session4,Ses04M_script03_2,Ses04M_script03_2_M008,"You must admit that he was in love with you, wasn't he?",anger
Session4,Ses04M_script03_2,Ses04M_script03_2_M009,Line?,neutral
Session4,Ses04M_script03_2,Ses04M_script03_2_M010,You let him kiss you.  You said you did.,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_M011,What of it?,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_M012,What about me?,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_M013,"That's a nice point of view, I must say.",anger
Session4,Ses04M_script03_2,Ses04M_script03_2_M014,So am I; bored stiff.,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_M016,"I'll have a little myself, I think.",frustration
Session4,Ses04M_script03_2,Ses04M_script03_2_M017,"No particular reason.  Anyhow, they were very small ones.",frustration
Session4,Ses04M_script03_2,Ses04M_script03_2_M018,You can hardly call three liquor glasses in a whole evening going on and on and on.,frustration
Session4,Ses04M_script03_2,Ses04M_script03_2_M019,You needn't be so grand just because you don't happen to want any at the moment.,frustration
Session4,Ses04M_script03_2,Ses04M_script03_2_M020,"Really, Amanda",anger
Session4,Ses04M_script03_2,Ses04M_script03_2_M021,Nothing.,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_M022,"Going out somewhere, my dear?",anger
Session4,Ses04M_script03_2,Ses04M_script03_2_M023,Oh.  That reply has broken my heart.,frustration
Session4,Ses04M_script03_2,Ses04M_script03_2_M024,"As a matter of fact, that's perfectly true.",anger
Session4,Ses04M_script03_2,Ses04M_script03_2_M025,"Yes, it is.",anger
Session4,Ses04M_script03_2,Ses04M_script03_2_M026,Line?,neutral
Session4,Ses04M_script03_2,Ses04M_script03_2_M027,It's a pity you didn't have any more brandy.  It might have made you a little less disagreeable.,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_M028,Line?,neutral
Session4,Ses04M_script03_2,Ses04M_script03_2_M029,"Snap.  Oh, snap, snap, snap, like a little adder.",anger
Session4,Ses04M_script03_2,Ses04M_script03_2_M030,"They -- nonsense, they have a little bag of venom behind their fangs and they snap.",anger
Session4,Ses04M_script03_2,Ses04M_script03_2_M031,They snap.,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_M033,"I suppose you let him kiss you a good deal more then, hmm?",anger
Session4,Ses04M_script03_2,Ses04M_script03_2_M034,You must have had a riotous time.,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_M035,"No restraint at all, very enjoyable.  You never had much anyhow.",anger
Session4,Ses04M_script03_2,Ses04M_script03_2_M036,I'm not in the least drunk.,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_M037,I think I mentioned once before that I've only had three minute liquor glasses of brandy this whole evening.  That's hardly enough to get a child of two drunk.,frustration
Session4,Ses04M_script03_2,Ses04M_script03_2_M038,Very interesting.  And how about a child of four and a child of six and a child of nine?,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_M040,Very good idea.  I will,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_M041,You better turn that off I think.,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_M043,"There are people downstairs, I suppose",anger
Session4,Ses04M_script03_2,Ses04M_script03_2_M046,Turn it off.  It's driving me mad.,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_M047,Turn it off.,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_M048,Listen--,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_M049,"You're a vile tempered, loosed living",anger
Session4,Ses04M_script03_2,Ses04M_script03_2_M050,wicked little beast. And I- I hope I never see you again as long as live.,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_M051,You're not going like this.,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_M052,"No, you're not.",anger
Session4,Ses04M_script03_2,Ses04M_script03_2_M053,Shut up. Shut up.,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_M054,"You're a mean, evil minded",anger
Session4,Ses04M_script03_2,Ses04M_script03_2_M055,little vampire And I hope to God I never set eyes on you as long as I live.,anger
Session4,Ses04M_script03_2,Ses04M_script03_2_M056,Whore.,anger
Session4,Ses04M_script01_1,Ses04M_script01_1_F000,What's he going to say?  Maybe we ought to tell him before he sees it.,neutral
Session4,Ses04M_script01_1,Ses04M_script01_1_F007,He's getting just like after he died.  What's the meaning in that?,sadness
Session4,Ses04M_script01_1,Ses04M_script01_1_F009,"What do you mean, dishonest?",frustration
Session4,Ses04M_script01_1,Ses04M_script01_1_F010,What do you want to do?  Argue with him?,frustration
Session4,Ses04M_script01_1,Ses04M_script01_1_F011,You can't say that to him.,anger
Session4,Ses04M_script01_1,Ses04M_script01_1_F012,How are you going to prove it?  Can you prove it?,anger
Session4,Ses04M_script01_1,Ses04M_script01_1_F013,"To you it is and to me, but not to him.  You can talk yourself blue in the face, but there's no body and no grave, so where are you?",anger
Session4,Ses04M_script01_1,Ses04M_script01_1_F015,Why?,neutral
Session4,Ses04M_script01_1,Ses04M_script01_1_F017,"Well that's only your business, Chris.",neutral
Session4,Ses04M_script01_1,Ses04M_script01_1_F018,What do you want me to do?  You're old enough to know your own mind.,anger
Session4,Ses04M_script01_1,Ses04M_script01_1_F019,Well you want to make sure your father isn't going to have --,neutral
Session4,Ses04M_script01_1,Ses04M_script01_1_F020,I'm just saying.,frustration
Session4,Ses04M_script01_1,Ses04M_script01_1_F021,I ignore what I got to ignore.  The girl is Larry's girl.,anger
Session4,Ses04M_script01_1,Ses04M_script01_1_F022,"From father's point of view, he's not dead.  And you have no right to take his girl.",anger
Session4,Ses04M_script01_1,Ses04M_script01_1_F023,"Now you can go on from there if you know where to go. But I'm telling you I don't know where to go.  See, I don't know.",frustration
Session4,Ses04M_script01_1,Ses04M_script01_1_F024,Now what can I do for you?,frustration
Session4,Ses04M_script01_1,Ses04M_script01_1_F027,How do you know she'll marry you?  Maybe she feels the same way father does.,neutral
Session4,Ses04M_script01_1,Ses04M_script01_1_F028,"The trouble is, you don't see enough women.  You never did.",neutral
Session4,Ses04M_script01_1,Ses04M_script01_1_F029,I don't see why it has to be Annie.,anger
Session4,Ses04M_script01_1,Ses04M_script01_1_F031,"Alright, then, mom.",frustration
Session4,Ses04M_script01_1,Ses04M_script01_1_F032,Yes we did. Do you want to keep going?,neutral
Session4,Ses04M_script01_1,Ses04M_script01_1_F033,Just give it some more thought.,neutral
Session4,Ses04M_script01_1,Ses04M_script01_1_F034,What the hell is this?,anger
Session4,Ses04M_script01_1,Ses04M_script01_1_F035,Are you crazy?,anger
Session4,Ses04M_script01_1,Ses04M_script01_1_F036,You've got a business here.  What the hell is this?,anger
Session4,Ses04M_script01_1,Ses04M_script01_1_F037,Must you be inspired?,anger
Session4,Ses04M_script01_1,Ses04M_script01_1_F039,You don't want to think like that.,anger
Session4,Ses04M_script01_1,Ses04M_script01_1_F040,"Alright.  But just don't think like that because what the hell did we work for?  That's all for you, Chris.  The whole shooting match is just for you.",anger
Session4,Ses04M_script01_1,Ses04M_script01_1_F041,"But don't think that way, you hear me?",anger
Session4,Ses04M_script01_1,Ses04M_script01_1_M000,He saw it.,neutral
Session4,Ses04M_script01_1,Ses04M_script01_1_M001,He was out here when it broke.,neutral
Session4,Ses04M_script01_1,Ses04M_script01_1_M007,"I don't know the meaning of it, mom.  But I know one thing; we made a terrible mistake with dad.",frustration
Session4,Ses04M_script01_1,Ses04M_script01_1_M010,I don't want to argue with him but it's time he realized that nobody believes Larry's alive anymore.,frustration
Session4,Ses04M_script01_1,Ses04M_script01_1_M013,We've gotta say it to him.,anger
Session4,Ses04M_script01_1,Ses04M_script01_1_M014,"For God's sake, three years.  Nobody comes back after three years.  It's insane.",anger
Session4,Ses04M_script01_1,Ses04M_script01_1_M016,"Alright, alright, alright.  Listen.  You know why I asked Annie here don't you?",frustration
Session4,Ses04M_script01_1,Ses04M_script01_1_M017,You know why.,frustration
Session4,Ses04M_script01_1,Ses04M_script01_1_M018,Going to ask her to marry me.,neutral
Session4,Ses04M_script01_1,Ses04M_script01_1_M019,You know it's not only my business.,frustration
Session4,Ses04M_script01_1,Ses04M_script01_1_M021,"Well, then you know it's not only my business.",anger
Session4,Ses04M_script01_1,Ses04M_script01_1_M022,"Sometimes you infuriate me, you know that?  Isn't it your business, too, if I tell this to father and he throws a fit about it?  You have such a talent for ignoring things.",anger
Session4,Ses04M_script01_1,Ses04M_script01_1_M023,She's not Larry's girl.,frustration
Session4,Ses04M_script01_1,Ses04M_script01_1_M024,"I don't know why it is but every time I reach out for something I want, I have to pull back because other people will suffer.  My whole bloody life, time after time after time.",frustration
Session4,Ses04M_script01_1,Ses04M_script01_1_M025,To hell with that.,frustration
Session4,Ses04M_script01_1,Ses04M_script01_1_M026,I wanted to get this settled first.,neutral
Session4,Ses04M_script01_1,Ses04M_script01_1_M029,Because it is.,frustration
Session4,Ses04M_script01_1,Ses04M_script01_1_M030,Line?,frustration
Session4,Ses04M_script01_1,Ses04M_script01_1_M031,"Alright, then, mom.  Did we skip something?  No.  Alright, then, mom.",neutral
Session4,Ses04M_script01_1,Ses04M_script01_1_M032,"Yeah, let's keep going.",neutral
Session4,Ses04M_script01_1,Ses04M_script01_1_M033,I've given it three years' of thought.  I'd hope that if,frustration
Session4,Ses04M_script01_1,Ses04M_script01_1_M034,"father forgot about Larry, we'd have a regular wedding and everything happy.  If I can't get that here, then I'll have to get out.",sadness
Session4,Ses04M_script01_1,Ses04M_script01_1_M036,I've been a good son too long; a good sucker.  I'm through with it.,frustration
Session4,Ses04M_script01_1,Ses04M_script01_1_M037,The business?  The business doesn't inspire me.,anger
Session4,Ses04M_script01_1,Ses04M_script01_1_M038,"Yes.  I like getting an hour a day.  If I have to grub for money all day long, at least at evening, I want it beautiful.",anger
Session4,Ses04M_script01_1,Ses04M_script01_1_M040,"Yes, on this I would.",neutral
Session4,Ses04M_script01_1,Ses04M_script01_1_M041,Then you help me stay here.,neutral
Session4,Ses04M_script01_1,Ses04M_script01_1_M042,I know that.  Just you help me stay here.,frustration
Session4,Ses04M_script01_1,Ses04M_script01_1_M044,"No, you don't.  I'm a pretty tough guy.",frustration
Session4,Ses04F_script02_2,Ses04F_script02_2_F002,It's PR.  Somebody sold you a bill of goods that this wonderful event is going to take place on the beach.,anger
Session4,Ses04F_script02_2,Ses04F_script02_2_F005,Goddamn it Augie don't ask me that.  You always ask me that.  I hate it when you ask me that.  It's insulting.,anger
Session4,Ses04F_script02_2,Ses04F_script02_2_F006,We just have different ideas about what this evening is supposed to look like.,anger
Session4,Ses04F_script02_2,Ses04F_script02_2_F007,"For heaven's sake, this is not about fish.",anger
Session4,Ses04F_script02_2,Ses04F_script02_2_F008,We totally skipped. Right.,neutral
Session4,Ses04F_script02_2,Ses04F_script02_2_F009,"For heaven's sake, grow up we are not going to see the Grunions.",anger
Session4,Ses04F_script02_2,Ses04F_script02_2_F010,We never do.  Do we have we ever?,anger
Session4,Ses04F_script02_2,Ses04F_script02_2_F011,Twice is every time we've tried that's ever.,anger
Session4,Ses04F_script02_2,Ses04F_script02_2_F014,and the fish won't show up.,anger
Session4,Ses04F_script02_2,Ses04F_script02_2_F015,You don't understand anything I'm saying.,frustration
Session4,Ses04F_script02_2,Ses04F_script02_2_F016,I did want to see it.  I always do.  I keep thinking that this time will be the time but it never is.,frustration
Session4,Ses04F_script02_2,Ses04F_script02_2_F019,We thought I was pregnant and we had a bottle of champagne but no glasses.  You asked me to dance.  So we took off our shoes,sadness
Session4,Ses04F_script02_2,Ses04F_script02_2_F020,"and you popped the cork and while we were dancing, you said the softest most intimate things to me",sadness
Session4,Ses04F_script02_2,Ses04F_script02_2_F021,right into my ear so that I could hear them as much as- so that I could feel them as much as hear them.,sadness
Session4,Ses04F_script02_2,Ses04F_script02_2_F022,"And I remember thinking this is it.  At last, at last I'm as happy as I'm supposed to be.",sadness
Session4,Ses04F_script02_2,Ses04F_script02_2_F023,"Dancing barefoot in the sand, drinking champagne from the bottle.",sadness
Session4,Ses04F_script02_2,Ses04F_script02_2_F024,I would rather not remember some things.  I would rather not hope for some things.,sadness
Session4,Ses04F_script02_2,Ses04F_script02_2_F025,No.,neutral
Session4,Ses04F_script02_2,Ses04F_script02_2_F026,No.,sadness
Session4,Ses04F_script02_2,Ses04F_script02_2_F027,No.  No.,frustration
Session4,Ses04F_script02_2,Ses04F_script02_2_F028,No.,frustration
Session4,Ses04F_script02_2,Ses04F_script02_2_F029,No.,frustration
Session4,Ses04F_script02_2,Ses04F_script02_2_F030,No.,frustration
Session4,Ses04F_script02_2,Ses04F_script02_2_F031,No.,anger
Session4,Ses04F_script02_2,Ses04F_script02_2_F033,"This what, what is this?  This isn't even anything.",anger
Session4,Ses04F_script02_2,Ses04F_script02_2_F034,"Oh, right, sure this is standing on the beach.  This is waiting.  This is fighting.",anger
Session4,Ses04F_script02_2,Ses04F_script02_2_F037,"I know you are, Augie.  Really I do.  I know you wanted this to be special and nice and it's the full moon and the sand and all but I just couldn't help thinking about being somewhere else.",sadness
Session4,Ses04F_script02_2,Ses04F_script02_2_F038,I didn't say that.,frustration
Session4,Ses04F_script02_2,Ses04F_script02_2_F039,"For heaven's sake, whatever I'm doing I'd rather be doing it with you.",frustration
Session4,Ses04F_script02_2,Ses04F_script02_2_F040,Well don't be ridiculous.  Don't you know that?  You're the one who probably wishes you were with somebody else,frustration
Session4,Ses04F_script02_2,Ses04F_script02_2_F041,somebody who knew how to enjoy herself and didn't take everything so hard.,sadness
Session4,Ses04F_script02_2,Ses04F_script02_2_F043,"Yeah, I noticed that.  Looks pretty on the water doesn't it, big old white moon.",happiness
Session4,Ses04F_script02_2,Ses04F_script02_2_F044,"Oh, Augie you brought refreshments.",happiness
Session4,Ses04F_script02_2,Ses04F_script02_2_F045,Well then I guess we don't need glasses.,happiness
Session4,Ses04F_script02_2,Ses04F_script02_2_F046,I'm beginning to think you might be right.  I think this may be the spot after all.  Augie I'm sorry.,happiness
Session4,Ses04F_script02_2,Ses04F_script02_2_M000,"Well, so what do you think?",neutral
Session4,Ses04F_script02_2,Ses04F_script02_2_M006,Well then what's bugging you?,frustration
Session4,Ses04F_script02_2,Ses04F_script02_2_M007,"There's nothing to it.  We come down here.  The grunions arrive.  They do their little fish business.  We go oh, ah look at the fish.  They go home.  We go home.",frustration
Session4,Ses04F_script02_2,Ses04F_script02_2_M008,Why not?,frustration
Session4,Ses04F_script02_2,Ses04F_script02_2_M010,Why not?,frustration
Session4,Ses04F_script02_2,Ses04F_script02_2_M011,We've missed them twice that's not ever.,frustration
Session4,Ses04F_script02_2,Ses04F_script02_2_M012,We'll see them this year.,frustration
Session4,Ses04F_script02_2,Ses04F_script02_2_M013,I thought you wanted to see it.,frustration
Session4,Ses04F_script02_2,Ses04F_script02_2_M014,"No, of course not.",frustration
Session4,Ses04F_script02_2,Ses04F_script02_2_M015,It's just a fish.  Nothing to get traumatized over.,frustration
Session4,Ses04F_script02_2,Ses04F_script02_2_M016,I've been trying to work this backwards but I can't seem to pinpoint the moment when we took a turn for the worse.  You were fine during the phone call from Marge.  Dinner was okay.  Doing the dishes was no problem.,frustration
Session4,Ses04F_script02_2,Ses04F_script02_2_M019,Wait a minute.  I've got it.,neutral
Session4,Ses04F_script02_2,Ses04F_script02_2_M020,"It was in the car right.  Driving past the Knickerbocker Liquor Locker, you said let's get some champagne and I said times a wasting or something like that.  Right?",neutral
Session4,Ses04F_script02_2,Ses04F_script02_2_M021,"That's it, right?  You want this to be like the other time, right.  That's it.",happiness
Session4,Ses04F_script02_2,Ses04F_script02_2_M023,You want me to get some champagne?,neutral
Session4,Ses04F_script02_2,Ses04F_script02_2_M025,Well what?  Want me to breath in your ear?,frustration
Session4,Ses04F_script02_2,Ses04F_script02_2_M026,Want to get married again?,frustration
Session4,Ses04F_script02_2,Ses04F_script02_2_M027,What?  What do you want a divorce?,frustration
Session4,Ses04F_script02_2,Ses04F_script02_2_M028,A vacation?,frustration
Session4,Ses04F_script02_2,Ses04F_script02_2_M029,"A new carpet, a poodle, a backrub, ice cream, a suicide pact.  What?  What?  Carla what the hell do you want?",frustration
Session4,Ses04F_script02_2,Ses04F_script02_2_M031,"Do you think that when I proposed, I had this great fantasy going that four years down the line we'd come to the beach and yell at each other over fish.",frustration
Session4,Ses04F_script02_2,Ses04F_script02_2_M032,Do you think that I knew that there'd be times when you'd look at me like I'm a used Kleenex and times I would look at you and think holy hell when's the next flight to Alaska.,frustration
Session4,Ses04F_script02_2,Ses04F_script02_2_M033,"No, no I'm just like you.  I thought it was going to be all peaches and roses and sand in our hair and wind in our",frustration
Session4,Ses04F_script02_2,Ses04F_script02_2_M034,"Sand in our toes and wind in our hair and the fish will always come and the bills will always pay themselves and ha, ha baby the jokes on us.  Because you know what you get,",frustration
Session4,Ses04F_script02_2,Ses04F_script02_2_M039,I'm doing the best I can.,frustration
Session4,Ses04F_script02_2,Ses04F_script02_2_M040,Maybe if you were with somebody else too.,sadness
Session4,Ses04F_script02_2,Ses04F_script02_2_M041,"No, I know but still.  I know I don't make you happy.",sadness
Session4,Ses04F_script02_2,Ses04F_script02_2_M043,"Actually now that you mention it, no I don't.",neutral
Session4,Ses04F_script02_2,Ses04F_script02_2_M044,I don't know.  It seemed like a good spot to me.,neutral
Session4,Ses04F_script02_2,Ses04F_script02_2_M046,Well look at what we got here.,happiness
Session4,Ses04F_script02_2,Ses04F_script02_2_M047,It's not champagne.,neutral
Session4,Ses04M_script01_3,Ses04M_script01_3_F012,Every day since.,happiness
Session4,Ses04M_script01_3,Ses04M_script01_3_F013,"I was waiting for you, Chris.  'Til then, you never wrote and when you did, what did you say?  You sure can be ambiguous, you know.",happiness
Session4,Ses04M_script01_3,Ses04M_script01_3_F014,I'll never forgive you.  Why did you wait all these years?  All I've done is sit around and wonder if I was crazy for thinking of you.,happiness
Session4,Ses04M_script01_3,Ses04M_script01_3_F022,How many?,sadness
Session4,Ses04M_script01_3,Ses04M_script01_3_F023,"Oh, gees.",sadness
Session4,Ses04M_script01_3,Ses04M_script01_3_F027,What'll I do with a fortune?,happiness
Session4,Ses04M_script01_3,Ses04M_script01_3_M022,"Yes, I suppose there has been.  But it's going from me.",sadness
Session4,Ses04M_script01_3,Ses04M_script01_3_M023,I don't know where to start.,sadness
Session4,Ses04M_script01_3,Ses04M_script01_3_M024,"It's all mixed up with so many other things.  You remember overseas, I was in command of a company?",sadness
Session4,Ses04M_script01_3,Ses04M_script01_3_M025,Well I lost them.,sadness
Session4,Ses04M_script01_3,Ses04M_script01_3_M026,Just about all.,sadness
Session4,Ses04M_script01_3,Ses04M_script01_3_M027,It takes a little time to toss that off because they weren't just men.,sadness
Session4,Ses04M_script01_3,Ses04M_script01_3_M028,"For instance, one time it'd been raining several days.  And this kid came to me and gave me his last pair of dry socks; put them in my pocket.  That's only a little thing, but that's the kind of guys I had.",sadness
Session4,Ses04M_script01_3,Ses04M_script01_3_M030,"And I got this idea watching them go down, everything was being destroyed, see?  But, to me, it seemed there was one new thing that was made,",sadness
Session4,Ses04M_script01_3,Ses04M_script01_3_M031,a kind of responsibility.  Man for man.  You understand me?  And then I went home and it was incredible.,sadness
Session4,Ses04M_script01_3,Ses04M_script01_3_M032,"There was no meaning in it here.  The whole thing to them was some sort of bus accident.  Then I went to work for dad and that whole rat race again.  I felt, what you said, ashamed somehow",sadness
Session4,Ses04M_script01_3,Ses04M_script01_3_M033,because nobody was changed.  It seemed to make suckers out of a lot of guys.  I felt wrong to be alive;,sadness
Session4,Ses04M_script01_3,Ses04M_script01_3_M034,"to open that bank book; to drive the new car; to see the new refrigerator.  I mean, you can take these things out of a war, but when you drive the new car, you have to know that it came out of the love a man can have for a man.",sadness
Session4,Ses04M_script01_3,Ses04M_script01_3_M035,"You have to be a little better because of that.  Otherwise, we have is really loot and there's blood on it.  I don't want to take any of it.  I guess that included you.",sadness
Session4,Ses04M_script01_3,Ses04M_script01_3_M037,"Annie, Annie, I'm going to make you a fortune.",happiness
Session4,Ses04M_script03_1,Ses04M_script03_1_F005,"Oh, it sent shivers up my spine.",happiness
Session4,Ses04M_script03_1,Ses04M_script03_1_F006,Behave exquisitely.,happiness
Session4,Ses04M_script03_1,Ses04M_script03_1_F007,Certainly.  I shall probably do a court curtsey.,happiness
Session4,Ses04M_script03_1,Ses04M_script03_1_F008,But what's so horrible is that one can't stay happy.,happiness
Session4,Ses04M_script03_1,Ses04M_script03_1_F009,It's true.  The whole business is a very poor joke.,happiness
Session4,Ses04M_script03_1,Ses04M_script03_1_F012,Who's they?,happiness
Session4,Ses04M_script03_1,Ses04M_script03_1_F013,"If I laugh at everything, I must laugh at us, too.",neutral
Session4,Ses04M_script03_1,Ses04M_script03_1_F014,"How long will it last, this ludicrous and overbearing love of ours?",happiness
Session4,Ses04M_script03_1,Ses04M_script03_1_F015,Shall we always want to bicker and fight?,happiness
Session4,Ses04M_script03_1,Ses04M_script03_1_F017,"What happens if one of us dies?  Does the one that's left, still laugh?",happiness
Session4,Ses04M_script03_1,Ses04M_script03_1_F018,"Well that's serious enough, isn't it?",happiness
